Date,Open,High,Low,Close,Volume,Ticker
2024-04-05,168.56199645996094,169.36713152382467,167.9357735582051,168.5719309687928,42055200,AAPL
2024-04-08,167.43878173828125,168.1842794442996,167.23005087422234,168.01530178433154,37425500,AAPL
2024-04-09,168.6514434814453,169.05898582949538,167.33937552823474,167.68726532493085,42451200,AAPL
2024-04-10,166.77279663085938,168.0749301271986,166.1068205360595,167.78667770328389,49709300,AAPL
2024-04-11,173.9892120361328,174.4067040844594,167.1505236254001,167.3294357885208,91070300,AAPL
2024-04-12,175.4901580810547,177.28929006742356,173.16420894399843,173.21389665591335,101593300,AAPL
2024-04-15,171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800,AAPL
2024-04-16,168.36318969726562,172.71688554496447,167.2598525976239,170.71895735574867,73711200,AAPL
2024-04-17,166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200,AAPL
2024-04-18,166.03721618652344,167.62761710838,165.55016746918514,167.02127846323074,43122900,AAPL
2024-04-19,164.00949096679688,165.40108058085156,163.09501562510533,165.21223390744998,67772100,AAPL
2024-04-22,164.8444366455078,166.2559103754066,163.78086788564391,164.52636553527142,48116400,AAPL
2024-04-23,165.89805603027344,166.04716464714997,163.9299466584378,164.35737315952596,49537800,AAPL
2024-04-24,168.00537109375,168.28368903028098,165.2122420517991,165.54024770277562,48251800,AAPL
2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300,AAPL
2024-04-26,168.28366088867188,170.31140768247312,168.16437095925713,168.86018085141623,44838400,AAPL
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400,AAPL
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800,AAPL
2024-05-01,168.28366088867188,171.67319360904702,168.0947990703537,168.56197877866052,50383100,AAPL
2024-05-02,171.9912872314453,172.37894542666191,169.8641344122997,171.47440458209337,94214900,AAPL
2024-05-03,182.27915954589844,185.8774235329829,181.56348055207545,185.52951854505613,163224100,AAPL
2024-05-06,180.6191864013672,183.0942290168702,179.33692188523904,181.25534382134734,78569700,AAPL
2024-05-07,181.30502319335938,183.79001537072006,180.23151991986552,182.34872294128857,77305800,AAPL
2024-05-08,181.6429901123047,181.97101089337855,180.36072568018065,181.75233037266264,45057100,AAPL
2024-05-09,183.46202087402344,183.55147695770702,181.0167817496789,181.46407733528633,48983000,AAPL
2024-05-10,182.1979217529297,184.22841905381327,181.28220609270682,184.039301056681,50759500,AAPL
2024-05-13,185.41285705566406,186.2290472091228,183.76058078482714,184.57677093828588,72044800,AAPL
2024-05-14,186.55752563476562,187.42348620330452,185.42283282321628,186.63715506565202,52393600,AAPL
2024-05-15,188.8368682861328,189.76253191302303,186.49780129168897,187.03529613574696,70400000,AAPL
2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200,AAPL
2024-05-17,188.9861602783203,189.92178705781208,188.29936976198016,188.62783545187153,41282900,AAPL
2024-05-20,190.15072631835938,191.02663488992152,188.1301769262196,188.44869465688268,44361300,AAPL
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400,AAPL
2024-05-22,190.01136779785156,191.92244369758092,189.38431073139583,191.37500087150013,34648500,AAPL
2024-05-23,186.0100860595703,190.11090276702717,185.76124979940406,190.09099161364105,51005900,AAPL
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600,AAPL
2024-05-28,189.10560607910156,192.1015891258543,188.219749617586,190.61851957640835,52280100,AAPL
2024-05-29,189.40420532226562,191.35508832801628,188.62783738828333,188.7273779696699,53068000,AAPL
2024-05-30,190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49947900,AAPL
2024-05-31,191.35508728027344,191.67360498875826,189.02598349107927,190.54886021384164,75158300,AAPL
2024-06-03,193.12681579589844,194.08235381042343,191.62385010600926,192.00207093054578,50080500,AAPL
2024-06-04,193.4453125,194.41079839334418,192.13144977133211,193.7339558758535,47471400,AAPL
2024-06-05,194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800,AAPL
2024-06-06,193.57472229003906,195.58532376400316,193.2661677207586,194.77909661517052,41181800,AAPL
2024-06-07,195.97348022460938,196.02325051312178,193.2362814217838,193.74390191398706,53103900,AAPL
2024-06-10,192.2210235595703,196.3815736009198,191.25553768440525,195.98342648408087,97262100,AAPL
2024-06-11,206.18572998046875,206.19569315156764,192.72867525564521,192.74857122232135,172373300,AAPL
2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300,AAPL
2024-06-13,213.24273681640625,215.74104751612717,210.61502639534655,213.74040935969603,97862700,AAPL
2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700,AAPL
2024-06-17,215.6614227294922,217.9308083607288,211.72981259041407,212.37678083551464,93728300,AAPL
2024-06-18,213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300,AAPL
2024-06-20,208.70394897460938,213.24273529474334,207.87782592387282,212.93416556238657,86172500,AAPL
2024-06-21,206.52415466308594,210.90366690915465,206.14591867526494,209.41064929966387,246421400,AAPL
2024-06-24,207.171142578125,211.70991411236912,205.6283545307824,206.75309943026167,80727000,AAPL
2024-06-25,208.0968017578125,210.3960464470149,207.6389363414956,208.1764159984445,56713900,AAPL
2024-06-26,212.25733947753906,213.8598456726642,209.65948819693895,210.51548557795786,66213200,AAPL
2024-06-27,213.10340881347656,214.73577429887092,211.36155475092565,213.69065882378794,49772700,AAPL
2024-06-28,209.63955688476562,215.06419922920637,209.3210543856748,214.76559269472423,82542700,AAPL
2024-07-01,215.7410430908203,216.4974998735104,210.933524598722,211.10273143743845,60402900,AAPL
2024-07-02,219.24465942382812,219.35414798734178,214.09872731420612,215.1438274713018,58046200,AAPL
2024-07-03,220.51870727539062,220.51870727539062,218.01043340115498,218.97591935149836,37369800,AAPL
2024-07-05,225.28640747070312,225.39589603978789,220.61823649717394,220.61823649717394,60412400,AAPL
2024-07-08,226.759521484375,226.78938062149984,222.21078721739227,226.03290864697604,59085900,AAPL
2024-07-09,227.61550903320312,228.33215871662,225.3162642938077,226.8690002119573,48076100,AAPL
2024-07-10,231.8955078125,231.9950484021832,228.18287467129386,228.23264496613547,62627700,AAPL
2024-07-11,226.5106964111328,231.30825199534104,224.7190721562944,230.31290687462652,64710600,AAPL
2024-07-12,229.4668426513672,231.55707334519846,227.61550023869842,227.85438851986095,53046500,AAPL
2024-07-15,233.3088836669922,236.12571210202407,232.00498402552307,235.37920328245679,62631300,AAPL
2024-07-16,233.7269287109375,235.17017597600105,231.24851410299036,233.90608352734432,43234300,AAPL
2024-07-17,227.8145751953125,230.38256719376508,225.5849968618027,228.38191396445072,57345900,AAPL
2024-07-18,223.136474609375,229.36734514090358,221.23537686298488,229.2080862674353,66034600,AAPL
2024-07-19,223.26583862304688,225.74425318618754,222.24063446922685,223.773474302542,49151500,AAPL
2024-07-22,222.91748046875,226.71969060050867,222.051519961604,225.9532706718539,48201800,AAPL
2024-07-23,223.9626007080078,225.88362469345716,221.6434447483752,223.32558043665784,39960300,AAPL
2024-07-24,217.52272033691406,223.75359063703135,216.11929523141325,222.95731148702538,61777600,AAPL
2024-07-25,216.4776153564453,219.8219755631398,213.62096453779796,217.91089956980477,51391200,AAPL
2024-07-26,216.94541931152344,218.46829606182757,215.0044842643322,217.6819649471348,41601300,AAPL
2024-07-29,217.22412109375,218.27918447457574,214.74570631572197,215.95008057489312,36311800,AAPL
2024-07-30,217.78150939941406,219.30438617677734,215.11397665237357,218.16969337819762,41643800,AAPL
2024-07-31,221.04623413085938,222.77814001369308,219.60298682237814,220.40921389598267,50036300,AAPL
2024-08-01,217.3435516357422,223.43505864730554,216.0097928775357,223.3255700813178,62501000,AAPL
2024-08-02,218.83657836914062,224.54986481713928,216.69659243938975,218.12987665236415,105568600,AAPL
2024-08-05,208.29586791992188,212.506173331003,195.0876345333798,198.16324716744046,119548600,AAPL
2024-08-06,206.26536560058594,209.0125278604179,200.13405118519225,204.3443568031922,69660500,AAPL
2024-08-07,208.84332275390625,212.64553325809877,205.4292810556757,205.9369016050796,63516400,AAPL
2024-08-08,212.31704711914062,213.20290359333654,207.85790561211314,212.1179811495676,47161100,AAPL
2024-08-09,215.2334442138672,215.77092392101787,210.98331610147795,211.1127158331721,42201600,AAPL
2024-08-12,216.76803588867188,218.7410960979999,214.8448035806853,215.31315848368175,38028100,AAPL
2024-08-13,220.49493408203125,221.11275746457662,218.2428407360094,218.2428407360094,44155300,AAPL
2024-08-14,220.943359375,222.24876826808693,218.93043078284688,219.7973936824548,41960600,AAPL
2024-08-15,223.93284606933594,224.56064415441705,221.97970491871703,223.81327127421198,46414000,AAPL
2024-08-16,225.25819396972656,226.03546056539557,222.86659157853387,223.1356500786779,44340200,AAPL
2024-08-19,225.0987548828125,225.19841068626937,222.25873174304007,224.92935218120843,40687800,AAPL
2024-08-20,225.71658325195312,226.3742750764108,224.6602986155859,224.9791850293864,30299000,AAPL
2024-08-21,225.60694885253906,227.18141617539888,224.2616868222014,225.72653885026273,34765500,AAPL
2024-08-22,223.74351501464844,227.5401669123529,223.11571691317775,226.9920904114928,43695300,AAPL
2024-08-23,226.04542541503906,227.42059644239848,223.5442228703079,224.86956599566977,38677300,AAPL
2024-08-26,226.38421630859375,226.48387210620078,223.10574735994538,225.96568932825608,30602200,AAPL
2024-08-27,227.2312469482422,228.04838192077386,224.1022464634546,225.20835892301574,35934600,AAPL
2024-08-28,225.69664001464844,229.05483047059747,224.8894645684117,227.1216236092518,38052200,AAPL
2024-08-29,228.98509216308594,232.10413336375854,228.07829123837303,229.29401907737392,51906300,AAPL
2024-08-30,228.19786071777344,229.59295072736154,226.68318070354871,229.38369482859366,52990800,AAPL
2024-09-03,221.9896697998047,228.19784265919515,220.39526831044307,227.7494219919808,50190600,AAPL
2024-09-04,220.07640075683594,221.00313580397116,216.71819503548093,220.88356101217042,43840200,AAPL
2024-09-05,221.6010284423828,224.690160307972,220.7440403340526,220.85365562251366,36615400,AAPL
2024-09-06,220.04652404785156,224.45103994819866,219.000198922793,223.16555001573386,48423000,AAPL
2024-09-09,220.1361846923828,220.4949242674857,215.95089978640883,220.04650359994196,67180000,AAPL
2024-09-10,219.33900451660156,220.7042008473601,215.97083903478983,218.1531703875452,51591000,AAPL
2024-09-11,221.8800506591797,222.3085371188772,217.12675517633116,220.6842571655674,44587100,AAPL
2024-09-12,221.9896697998047,222.7669363444001,219.05000630879996,221.72061131734026,37498200,AAPL
2024-09-13,221.7206268310547,223.25522582753553,221.13269713278441,222.7968456308755,36766600,AAPL
2024-09-16,215.56227111816406,216.45911247240775,213.17066883128115,215.78148650258865,59357400,AAPL
2024-09-17,216.03060913085938,216.1402244248995,213.74863736172932,214.99425879157621,45519300,AAPL
2024-09-18,219.91696166992188,221.9298901997397,216.777986478492,216.7879611815548,59894900,AAPL
2024-09-19,228.0683135986328,229.01499812075548,223.84317512238368,224.20191472936153,66781300,AAPL
2024-09-20,227.40065002441406,232.27352055331795,226.82267984404155,229.1644542640561,318679900,AAPL
2024-09-23,225.6767120361328,228.64626930220686,225.01902026418153,226.54365969576136,54146000,AAPL
2024-09-24,226.5735626220703,228.5466380182851,224.93930782860403,227.8490778167103,43556100,AAPL
2024-09-25,225.5770721435547,226.49384776666977,223.23531278607823,224.14211370551686,42308700,AAPL
2024-09-26,226.72303771972656,227.69960067739044,224.62042810744603,226.50380712846774,36636700,AAPL
2024-09-27,226.99208068847656,228.71603171782343,226.50380681299467,227.6597471643239,34026000,AAPL
2024-09-30,232.18385314941406,232.18385314941406,228.84558136748996,229.23421467656505,54541900,AAPL
2024-10-01,225.41763305664062,228.84557057238277,222.9562838134916,228.71603627902877,63285000,AAPL
2024-10-02,225.9856414794922,226.5735711981907,222.23881735408233,225.09875954956593,32880600,AAPL
2024-10-03,224.8795166015625,226.01552277761738,222.53775735368686,224.35137431302277,34044200,AAPL
2024-10-04,226.0055694580078,227.20136306464835,223.3449237414969,227.1017072618697,37245100,AAPL
2024-10-07,220.91346740722656,224.8994562199718,220.55472780586587,223.7136221153256,39505400,AAPL
2024-10-08,224.9791717529297,225.1884276449642,222.46799461113406,223.51431968732726,31855700,AAPL
2024-10-09,228.7359619140625,228.94523301761674,224.0424685900414,224.44106139019914,33591100,AAPL
2024-10-10,228.2377166748047,228.6961120865482,226.37427173832708,226.98213565099735,28183500,AAPL
2024-10-11,226.75294494628906,228.60643037956845,226.54367384020586,228.4968150773993,31759200,AAPL
2024-10-14,230.48980712890625,230.91829362955485,227.79926770980506,227.89890830734765,39882100,AAPL
2024-10-15,233.03086853027344,236.65811760908664,231.5560417756155,232.79170373632726,64751400,AAPL
2024-10-16,230.96810913085938,231.3069145139278,229.0349022193022,230.78874694170784,34082200,AAPL
2024-10-17,231.33682250976562,233.0308799404877,229.71254238803704,232.6123377292532,32993800,AAPL
2024-10-18,234.1768341064453,235.35269346424636,233.19029643777657,235.35269346424636,46431500,AAPL
2024-10-21,235.6516571044922,236.02037141360947,233.62876897482323,233.62876897482323,36254500,AAPL
2024-10-22,235.03382873535156,235.3925683333293,231.7852533575211,233.07072804715946,38846600,AAPL
2024-10-23,229.95169067382812,234.31635331873264,226.96219904424217,233.26006870913344,52287000,AAPL
2024-10-24,229.7623748779297,230.01149918679397,227.60993720006027,229.17442995295067,31109500,AAPL
2024-10-25,230.5994110107422,232.40306843409212,228.76585988907573,228.935262581316,38802300,AAPL
2024-10-28,232.5824432373047,233.9077863541258,231.73542973016842,232.50273684103132,36087100,AAPL
2024-10-29,232.85150146484375,233.50919327337175,231.50623935322642,232.28350596136286,35417200,AAPL
2024-10-30,229.2939910888672,232.6521814837961,228.74591463730954,231.7951933609985,47070900,AAPL
2024-10-31,225.11868286132812,229.02495000446748,224.5805658660821,228.53666090957242,64370100,AAPL
2024-11-01,222.12918090820312,224.56063636026596,219.4984290694042,220.1959740256502,65276700,AAPL
2024-11-04,221.23233032226562,222.0095968952219,218.94039900502227,220.21591416091667,44944500,AAPL
2024-11-05,222.66729736328125,223.1655459656629,220.36539125313263,221.02308305755813,28111300,AAPL
2024-11-06,221.93984985351562,225.27812143912794,220.41521040716108,221.83023455712816,54561100,AAPL
2024-11-07,226.6831817626953,227.081789771112,223.7833864288354,223.8431738287627,42137700,AAPL
2024-11-08,226.41383361816406,228.10973956989392,225.8651541338214,226.6233197345054,38328800,AAPL
2024-11-11,223.69039916992188,225.15686291743452,220.96697301971395,224.4585504714927,42005600,AAPL
2024-11-12,223.69039916992188,225.04712701721013,222.82249764582772,224.00963641496367,40398300,AAPL
2024-11-13,224.57826232910156,226.10457929193407,222.2239408664857,223.47093284409854,48566200,AAPL
2024-11-14,227.67080688476562,228.3192366196321,224.45855435577516,224.47851048945301,44923900,AAPL
2024-11-15,224.4585418701172,226.3739196007606,223.73030286311794,225.8551667084814,47923700,AAPL
2024-11-18,227.47128295898438,229.18714506333228,224.62813528483125,224.70794459457642,44686000,AAPL
2024-11-19,227.73065185546875,229.60613257977118,226.11455519341968,226.43377721041003,36211800,AAPL
2024-11-20,228.44891357421875,229.37666823104936,225.34639715216647,227.51117324017346,35169600,AAPL
